calc_id,slug,block_slug,lang,match_score,found_keywords,wrong_signals,html_path
417,ingesta-proteica,salud,en,0.16,calorie; weight; health; body mass; calorie,,src\calculators\417\en.html
417,ingesta-proteica,salud,de,0.16,calorie; weight; health; body mass; calorie,,src\calculators\417\de.html
417,ingesta-proteica,salud,es,0.13,peso; salud; peso; peso,,src\calculators\417\es.html
417,ingesta-proteica,salud,fr,0.16,calorie; weight; health; body mass; calorie,,src\calculators\417\fr.html
417,ingesta-proteica,salud,it,0.16,calorie; weight; health; body mass; calorie,,src\calculators\417\it.html
417,ingesta-proteica,salud,pt,0.16,calorie; weight; health; body mass; calorie,,src\calculators\417\pt.html
418,ingesta-fibra,salud,en,0.16,calorie; weight; health; calories; calorie,,src\calculators\418\en.html
418,ingesta-fibra,salud,de,0.16,calorie; weight; health; calories; calorie,,src\calculators\418\de.html
418,ingesta-fibra,salud,es,0.13,peso; salud; peso; peso,,src\calculators\418\es.html
418,ingesta-fibra,salud,fr,0.16,calorie; weight; health; calories; calorie,,src\calculators\418\fr.html
418,ingesta-fibra,salud,it,0.16,calorie; weight; health; calories; calorie,,src\calculators\418\it.html
418,ingesta-fibra,salud,pt,0.16,calorie; weight; health; calories; calorie,,src\calculators\418\pt.html
419,frecuencia-cardiaca-karvonen,salud,en,0.16,calorie; weight; heart rate; calories; calorie,,src\calculators\419\en.html
419,frecuencia-cardiaca-karvonen,salud,de,0.16,calorie; weight; heart rate; calories; calorie,,src\calculators\419\de.html
419,frecuencia-cardiaca-karvonen,salud,es,0.16,weight; heart rate; peso; peso; peso,,src\calculators\419\es.html
419,frecuencia-cardiaca-karvonen,salud,fr,0.16,calorie; weight; heart rate; calories; calorie,,src\calculators\419\fr.html
419,frecuencia-cardiaca-karvonen,salud,it,0.16,calorie; weight; heart rate; calories; calorie,,src\calculators\419\it.html
419,frecuencia-cardiaca-karvonen,salud,pt,0.16,calorie; weight; heart rate; calories; calorie,,src\calculators\419\pt.html
420,zonas-frecuencia-cardiaca,salud,en,0.06,weight; heart rate,,src\calculators\420\en.html
420,zonas-frecuencia-cardiaca,salud,de,0.06,weight; heart rate,,src\calculators\420\de.html
420,zonas-frecuencia-cardiaca,salud,es,0.06,weight; heart rate,,src\calculators\420\es.html
420,zonas-frecuencia-cardiaca,salud,fr,0.06,weight; heart rate,,src\calculators\420\fr.html
420,zonas-frecuencia-cardiaca,salud,it,0.06,weight; heart rate,,src\calculators\420\it.html
420,zonas-frecuencia-cardiaca,salud,pt,0.06,weight; heart rate,,src\calculators\420\pt.html
421,aclaramiento-creatinina,salud,en,0.16,bmi; weight; health; bmi; bmi,,src\calculators\421\en.html
421,aclaramiento-creatinina,salud,de,0.16,bmi; weight; health; bmi; bmi,,src\calculators\421\de.html
421,aclaramiento-creatinina,salud,es,0.23,weight; imc; peso; imc; peso; imc; peso,,src\calculators\421\es.html
421,aclaramiento-creatinina,salud,fr,0.16,bmi; weight; health; bmi; bmi,,src\calculators\421\fr.html
421,aclaramiento-creatinina,salud,it,0.16,bmi; weight; health; bmi; bmi,,src\calculators\421\it.html
421,aclaramiento-creatinina,salud,pt,0.16,bmi; weight; health; bmi; bmi,,src\calculators\421\pt.html
422,bmi-prime,salud,en,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\422\en.html
422,bmi-prime,salud,de,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\422\de.html
422,bmi-prime,salud,fr,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\422\fr.html
422,bmi-prime,salud,it,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\422\it.html
422,bmi-prime,salud,pt,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\422\pt.html
423,fecha-parto,salud,en,0.03,health,,src\calculators\423\en.html
423,fecha-parto,salud,de,0.03,health,,src\calculators\423\de.html
423,fecha-parto,salud,es,0.0,,,src\calculators\423\es.html
423,fecha-parto,salud,fr,0.03,health,,src\calculators\423\fr.html
423,fecha-parto,salud,it,0.03,health,,src\calculators\423\it.html
423,fecha-parto,salud,pt,0.03,health,,src\calculators\423\pt.html
424,calculadora-ovulacion,salud,en,0.03,health,,src\calculators\424\en.html
424,calculadora-ovulacion,salud,de,0.03,health,,src\calculators\424\de.html
424,calculadora-ovulacion,salud,es,0.0,,,src\calculators\424\es.html
424,calculadora-ovulacion,salud,fr,0.03,health,,src\calculators\424\fr.html
424,calculadora-ovulacion,salud,it,0.03,health,,src\calculators\424\it.html
424,calculadora-ovulacion,salud,pt,0.03,health,,src\calculators\424\pt.html
425,grasa-corporal-navy,salud,en,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\425\en.html
425,grasa-corporal-navy,salud,de,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\425\de.html
425,grasa-corporal-navy,salud,fr,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\425\fr.html
425,grasa-corporal-navy,salud,it,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\425\it.html
425,grasa-corporal-navy,salud,pt,0.19,bmi; weight; health; body mass; bmi; bmi,,src\calculators\425\pt.html
426,gasto-energetico-total,salud,en,0.16,calorie; weight; health; calories; calorie,,src\calculators\426\en.html
426,gasto-energetico-total,salud,de,0.16,calorie; weight; health; calories; calorie,,src\calculators\426\de.html
426,gasto-energetico-total,salud,es,0.13,peso; salud; peso; peso,,src\calculators\426\es.html
426,gasto-energetico-total,salud,fr,0.16,calorie; weight; health; calories; calorie,,src\calculators\426\fr.html
426,gasto-energetico-total,salud,it,0.16,calorie; weight; health; calories; calorie,,src\calculators\426\it.html
426,gasto-energetico-total,salud,pt,0.16,calorie; weight; health; calories; calorie,,src\calculators\426\pt.html
427,tasa-metabolica-basal-mifflin,salud,en,0.16,calorie; weight; health; calories; calorie,,src\calculators\427\en.html
427,tasa-metabolica-basal-mifflin,salud,de,0.16,calorie; weight; health; calories; calorie,,src\calculators\427\de.html
427,tasa-metabolica-basal-mifflin,salud,es,0.13,peso; salud; peso; peso,,src\calculators\427\es.html
427,tasa-metabolica-basal-mifflin,salud,fr,0.16,calorie; weight; health; calories; calorie,,src\calculators\427\fr.html
427,tasa-metabolica-basal-mifflin,salud,it,0.16,calorie; weight; health; calories; calorie,,src\calculators\427\it.html
427,tasa-metabolica-basal-mifflin,salud,pt,0.16,calorie; weight; health; calories; calorie,,src\calculators\427\pt.html
428,metabolismo-en-reposo,salud,en,0.16,calorie; weight; health; calories; calorie,,src\calculators\428\en.html
428,metabolismo-en-reposo,salud,de,0.16,calorie; weight; health; calories; calorie,,src\calculators\428\de.html
428,metabolismo-en-reposo,salud,es,0.13,peso; salud; peso; peso,,src\calculators\428\es.html
428,metabolismo-en-reposo,salud,fr,0.16,calorie; weight; health; calories; calorie,,src\calculators\428\fr.html
428,metabolismo-en-reposo,salud,it,0.16,calorie; weight; health; calories; calorie,,src\calculators\428\it.html
428,metabolismo-en-reposo,salud,pt,0.16,calorie; weight; health; calories; calorie,,src\calculators\428\pt.html
429,mets-actividad,salud,en,0.23,calorie; weight; health; body mass; heart rate; calories; calorie,,src\calculators\429\en.html
429,mets-actividad,salud,de,0.23,calorie; weight; health; body mass; heart rate; calories; calorie,,src\calculators\429\de.html
429,mets-actividad,salud,es,0.13,peso; salud; peso; peso,,src\calculators\429\es.html
429,mets-actividad,salud,fr,0.23,calorie; weight; health; body mass; heart rate; calories; calorie,,src\calculators\429\fr.html
429,mets-actividad,salud,it,0.23,calorie; weight; health; body mass; heart rate; calories; calorie,,src\calculators\429\it.html
429,mets-actividad,salud,pt,0.23,calorie; weight; health; body mass; heart rate; calories; calorie,,src\calculators\429\pt.html
430,peso-objetivo,salud,en,0.16,calorie; weight; health; calories; calorie,,src\calculators\430\en.html
430,peso-objetivo,salud,de,0.16,calorie; weight; health; calories; calorie,,src\calculators\430\de.html
430,peso-objetivo,salud,es,0.13,peso; salud; peso; peso,,src\calculators\430\es.html
430,peso-objetivo,salud,fr,0.16,calorie; weight; health; calories; calorie,,src\calculators\430\fr.html
430,peso-objetivo,salud,it,0.16,calorie; weight; health; calories; calorie,,src\calculators\430\it.html
430,peso-objetivo,salud,pt,0.16,calorie; weight; health; calories; calorie,,src\calculators\430\pt.html
431,aumento-peso-embarazo,salud,es,0.23,imc; peso; salud; imc; peso; imc; peso,,src\calculators\431\es.html
432,calorias-caminar,salud,en,0.16,calorie; weight; health; calories; calorie,,src\calculators\432\en.html
432,calorias-caminar,salud,de,0.16,calorie; weight; health; calories; calorie,,src\calculators\432\de.html
432,calorias-caminar,salud,es,0.13,peso; salud; peso; peso,,src\calculators\432\es.html
432,calorias-caminar,salud,fr,0.16,calorie; weight; health; calories; calorie,,src\calculators\432\fr.html
432,calorias-caminar,salud,it,0.16,calorie; weight; health; calories; calorie,,src\calculators\432\it.html
432,calorias-caminar,salud,pt,0.16,calorie; weight; health; calories; calorie,,src\calculators\432\pt.html
433,percentil-crecimiento-infantil,salud,en,0.06,weight; health,,src\calculators\433\en.html
433,percentil-crecimiento-infantil,salud,de,0.06,weight; health,,src\calculators\433\de.html
433,percentil-crecimiento-infantil,salud,es,0.13,peso; salud; peso; peso,,src\calculators\433\es.html
433,percentil-crecimiento-infantil,salud,fr,0.06,weight; health,,src\calculators\433\fr.html
433,percentil-crecimiento-infantil,salud,it,0.06,weight; health,,src\calculators\433\it.html
433,percentil-crecimiento-infantil,salud,pt,0.06,weight; health,,src\calculators\433\pt.html
434,agua-por-peso,salud,en,0.16,calorie; weight; health; calories; calorie,,src\calculators\434\en.html
434,agua-por-peso,salud,de,0.16,calorie; weight; health; calories; calorie,,src\calculators\434\de.html
434,agua-por-peso,salud,es,0.13,peso; salud; peso; peso,,src\calculators\434\es.html
434,agua-por-peso,salud,fr,0.16,calorie; weight; health; calories; calorie,,src\calculators\434\fr.html
434,agua-por-peso,salud,it,0.16,calorie; weight; health; calories; calorie,,src\calculators\434\it.html
434,agua-por-peso,salud,pt,0.16,calorie; weight; health; calories; calorie,,src\calculators\434\pt.html
503,coste-combustible-2,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\503\de.html
503,coste-combustible-2,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\503\es.html
506,tiempo-descarga,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\506\de.html
506,tiempo-descarga,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\506\es.html
507,dpi-pantalla,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\507\de.html
507,dpi-pantalla,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\507\es.html
508,relacion-aspecto,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\508\de.html
508,relacion-aspecto,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\508\es.html
509,entropia-contrasena-2,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\509\de.html
509,entropia-contrasena-2,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\509\es.html
511,tamano-archivo,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\511\de.html
511,tamano-archivo,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\511\es.html
514,tamano-archivo-video,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\514\de.html
514,tamano-archivo-video,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\514\es.html
515,capacidad-raid,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\515\de.html
515,capacidad-raid,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\515\es.html
516,tiempo-actividad,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\516\de.html
516,tiempo-actividad,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\516\es.html
520,coste-sms,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\520\de.html
520,coste-sms,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\520\es.html
521,estimador-datos,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\521\de.html
521,estimador-datos,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\521\es.html
522,brillo-pantalla-nits,cotidiano,de,1.0,,construction keywords in cotidiano: ['ziegel'],src\calculators\522\de.html
522,brillo-pantalla-nits,cotidiano,es,1.0,,construction keywords in cotidiano: ['mortero'],src\calculators\522\es.html
600,media,estadistica,es,0.2,median,,src\calculators\600\es.html
601,mediana-2,estadistica,es,0.2,median,,src\calculators\601\es.html
602,desviacion-estandar-2,estadistica,es,0.0,,,src\calculators\602\es.html
603,probabilidad,estadistica,de,0.2,probability,,src\calculators\603\de.html
603,probabilidad,estadistica,es,0.0,,,src\calculators\603\es.html
603,probabilidad,estadistica,fr,0.2,probability,,src\calculators\603\fr.html
603,probabilidad,estadistica,it,0.2,probability,,src\calculators\603\it.html
603,probabilidad,estadistica,pt,0.2,probability,,src\calculators\603\pt.html
604,combinaciones-3,estadistica,en,0.2,mean,,src\calculators\604\en.html
604,combinaciones-3,estadistica,de,0.0,,,src\calculators\604\de.html
604,combinaciones-3,estadistica,es,0.0,,,src\calculators\604\es.html
604,combinaciones-3,estadistica,fr,0.0,,,src\calculators\604\fr.html
604,combinaciones-3,estadistica,it,0.0,,,src\calculators\604\it.html
604,combinaciones-3,estadistica,pt,0.0,,,src\calculators\604\pt.html
605,permutaciones-2,estadistica,en,0.2,mean,,src\calculators\605\en.html
605,permutaciones-2,estadistica,de,0.0,,,src\calculators\605\de.html
605,permutaciones-2,estadistica,es,0.0,,,src\calculators\605\es.html
605,permutaciones-2,estadistica,fr,0.0,,,src\calculators\605\fr.html
605,permutaciones-2,estadistica,it,0.0,,,src\calculators\605\it.html
605,permutaciones-2,estadistica,pt,0.0,,,src\calculators\605\pt.html
606,intervalo-confianza,estadistica,es,0.0,,,src\calculators\606\es.html
607,coeficiente-variacion,estadistica,es,0.0,,,src\calculators\607\es.html
608,varianza-2,estadistica,de,0.2,standard deviation,,src\calculators\608\de.html
608,varianza-2,estadistica,es,0.0,,,src\calculators\608\es.html
608,varianza-2,estadistica,fr,0.2,standard deviation,,src\calculators\608\fr.html
608,varianza-2,estadistica,it,0.2,standard deviation,,src\calculators\608\it.html
608,varianza-2,estadistica,pt,0.2,standard deviation,,src\calculators\608\pt.html
609,puntuacion-z,estadistica,es,0.0,,,src\calculators\609\es.html
700,velocidad,ciencia,en,0.03,physics,,src\calculators\700\en.html
700,velocidad,ciencia,de,0.03,physics,,src\calculators\700\de.html
700,velocidad,ciencia,es,0.0,,,src\calculators\700\es.html
700,velocidad,ciencia,fr,0.03,physics,,src\calculators\700\fr.html
700,velocidad,ciencia,it,0.03,physics,,src\calculators\700\it.html
700,velocidad,ciencia,pt,0.03,physics,,src\calculators\700\pt.html
701,densidad,ciencia,en,0.0,,,src\calculators\701\en.html
701,densidad,ciencia,de,0.0,,,src\calculators\701\de.html
701,densidad,ciencia,es,0.03,onde,,src\calculators\701\es.html
701,densidad,ciencia,fr,0.0,,,src\calculators\701\fr.html
701,densidad,ciencia,it,0.0,,,src\calculators\701\it.html
701,densidad,ciencia,pt,0.0,,,src\calculators\701\pt.html
702,fuerza,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\702\en.html
702,fuerza,ciencia,de,0.17,physics; force; physik; chemie; force; onde,,src\calculators\702\de.html
702,fuerza,ciencia,es,0.06,fuerza; onde,,src\calculators\702\es.html
702,fuerza,ciencia,fr,0.17,physics; force; physique; chimie; force; onde,,src\calculators\702\fr.html
703,energia-cinetica,ciencia,en,0.14,physics; chemistry; force; energy; force,,src\calculators\703\en.html
703,energia-cinetica,ciencia,de,0.14,physics; energy; physik; chemie; onde,,src\calculators\703\de.html
703,energia-cinetica,ciencia,es,0.06,fuerza; onde,,src\calculators\703\es.html
703,energia-cinetica,ciencia,fr,0.14,physics; energy; physique; chimie; onde,,src\calculators\703\fr.html
703,energia-cinetica,ciencia,pt,0.22,physics; energy; fisica; quimica; onde; fisica; fisica; quimica,,src\calculators\703\pt.html
704,energia-potencial,ciencia,en,0.14,physics; chemistry; force; energy; force,,src\calculators\704\en.html
704,energia-potencial,ciencia,de,0.14,physics; energy; physik; chemie; onde,,src\calculators\704\de.html
704,energia-potencial,ciencia,es,0.06,fuerza; onde,,src\calculators\704\es.html
704,energia-potencial,ciencia,fr,0.14,physics; energy; physique; chimie; onde,,src\calculators\704\fr.html
704,energia-potencial,ciencia,pt,0.22,physics; energy; fisica; quimica; onde; fisica; fisica; quimica,,src\calculators\704\pt.html
705,presion,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\705\en.html
705,presion,ciencia,de,0.14,force; physik; chemie; force; onde,,src\calculators\705\de.html
705,presion,ciencia,es,0.06,fuerza; onde,,src\calculators\705\es.html
705,presion,ciencia,fr,0.14,force; physique; chimie; force; onde,,src\calculators\705\fr.html
705,presion,ciencia,pt,0.22,force; fisica; quimica; force; onde; fisica; fisica; quimica,,src\calculators\705\pt.html
706,trabajo-mecanico,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\706\en.html
706,trabajo-mecanico,ciencia,de,0.14,force; physik; chemie; force; onde,,src\calculators\706\de.html
706,trabajo-mecanico,ciencia,es,0.06,fuerza; onde,,src\calculators\706\es.html
706,trabajo-mecanico,ciencia,fr,0.14,force; physique; chimie; force; onde,,src\calculators\706\fr.html
706,trabajo-mecanico,ciencia,pt,0.22,force; fisica; quimica; force; onde; fisica; fisica; quimica,,src\calculators\706\pt.html
707,ley-ohm,ciencia,en,0.03,frequency,,src\calculators\707\en.html
707,ley-ohm,ciencia,de,0.03,frequency,,src\calculators\707\de.html
707,ley-ohm,ciencia,es,0.06,frecuencia; onde,,src\calculators\707\es.html
707,ley-ohm,ciencia,fr,0.03,frequency,,src\calculators\707\fr.html
707,ley-ohm,ciencia,it,0.03,frequency,,src\calculators\707\it.html
707,ley-ohm,ciencia,pt,0.03,frequency,,src\calculators\707\pt.html
708,potencia-electrica,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\708\en.html
708,potencia-electrica,ciencia,de,0.08,physik; chemie; onde,,src\calculators\708\de.html
708,potencia-electrica,ciencia,es,0.06,fuerza; onde,,src\calculators\708\es.html
708,potencia-electrica,ciencia,fr,0.08,physique; chimie; onde,,src\calculators\708\fr.html
708,potencia-electrica,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\708\it.html
708,potencia-electrica,ciencia,pt,0.17,fisica; quimica; onde; fisica; fisica; quimica,,src\calculators\708\pt.html
709,aceleracion,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\709\en.html
709,aceleracion,ciencia,de,0.11,physics; physik; chemie; onde,,src\calculators\709\de.html
709,aceleracion,ciencia,es,0.06,fuerza; onde,,src\calculators\709\es.html
709,aceleracion,ciencia,fr,0.11,physics; physique; chimie; onde,,src\calculators\709\fr.html
709,aceleracion,ciencia,it,0.22,physics; fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\709\it.html
709,aceleracion,ciencia,pt,0.19,physics; fisica; quimica; onde; fisica; fisica; quimica,,src\calculators\709\pt.html
800,longitud,conversion,es,0.14,convert,,src\calculators\800\es.html
803,volumen,conversion,es,0.14,convert,,src\calculators\803\es.html
804,area,conversion,es,0.14,convert,,src\calculators\804\es.html
805,velocidad-unidades,conversion,de,0.14,convert,,src\calculators\805\de.html
805,velocidad-unidades,conversion,es,0.14,convert,,src\calculators\805\es.html
805,velocidad-unidades,conversion,pt,0.14,convert,,src\calculators\805\pt.html
806,datos-digitales,conversion,de,0.14,convert,,src\calculators\806\de.html
806,datos-digitales,conversion,es,0.14,convert,,src\calculators\806\es.html
806,datos-digitales,conversion,pt,0.14,convert,,src\calculators\806\pt.html
807,presion-unidades,conversion,de,0.14,convert,,src\calculators\807\de.html
807,presion-unidades,conversion,es,0.14,convert,,src\calculators\807\es.html
807,presion-unidades,conversion,pt,0.14,convert,,src\calculators\807\pt.html
808,tiempo-unidades,conversion,de,0.14,convert,,src\calculators\808\de.html
808,tiempo-unidades,conversion,es,0.14,convert,,src\calculators\808\es.html
808,tiempo-unidades,conversion,pt,0.14,convert,,src\calculators\808\pt.html
809,energia-unidades,conversion,de,0.14,convert,,src\calculators\809\de.html
809,energia-unidades,conversion,es,0.14,convert,,src\calculators\809\es.html
809,energia-unidades,conversion,pt,0.14,convert,,src\calculators\809\pt.html
900,ritmo-carrera-2,deportes,es,0.22,pace; carrera; ritmo; entrenamiento; tempo; ritmo,,src\calculators\900\es.html
901,calorias-ejercicio,deportes,en,0.11,running; fitness; fitness,,src\calculators\901\en.html
901,calorias-ejercicio,deportes,de,0.11,running; fitness; fitness,,src\calculators\901\de.html
901,calorias-ejercicio,deportes,es,0.07,ritmo; ritmo,,src\calculators\901\es.html
901,calorias-ejercicio,deportes,fr,0.11,running; fitness; fitness,,src\calculators\901\fr.html
901,calorias-ejercicio,deportes,it,0.11,running; fitness; fitness,,src\calculators\901\it.html
901,calorias-ejercicio,deportes,pt,0.11,running; fitness; fitness,,src\calculators\901\pt.html
902,frecuencia-cardiaca-max,deportes,en,0.07,training; training,,src\calculators\902\en.html
902,frecuencia-cardiaca-max,deportes,de,0.07,training; training,,src\calculators\902\de.html
902,frecuencia-cardiaca-max,deportes,es,0.04,entrenamiento,,src\calculators\902\es.html
902,frecuencia-cardiaca-max,deportes,fr,0.07,training; training,,src\calculators\902\fr.html
902,frecuencia-cardiaca-max,deportes,it,0.07,training; training,,src\calculators\902\it.html
902,frecuencia-cardiaca-max,deportes,pt,0.07,training; training,,src\calculators\902\pt.html
903,zonas-cardiacas,deportes,de,0.19,training; race; fitness; training; fitness,,src\calculators\903\de.html
903,zonas-cardiacas,deportes,es,0.15,carrera; ritmo; entrenamiento; ritmo,,src\calculators\903\es.html
903,zonas-cardiacas,deportes,fr,0.15,training; race; training; entrainement,,src\calculators\903\fr.html
903,zonas-cardiacas,deportes,it,0.22,training; race; tempo; training; passo; allenamento,,src\calculators\903\it.html
903,zonas-cardiacas,deportes,pt,0.22,training; race; tempo; training; passo; treino,,src\calculators\903\pt.html
904,vo2-max,deportes,es,0.15,carrera; ritmo; entrenamiento; ritmo,,src\calculators\904\es.html
905,pasos-calorias,deportes,en,0.22,running; pace; training; fitness; training; fitness,,src\calculators\905\en.html
905,pasos-calorias,deportes,de,0.15,training; fitness; training; fitness,,src\calculators\905\de.html
905,pasos-calorias,deportes,es,0.15,carrera; ritmo; entrenamiento; ritmo,,src\calculators\905\es.html
905,pasos-calorias,deportes,fr,0.04,entrainement,,src\calculators\905\fr.html
905,pasos-calorias,deportes,it,0.11,tempo; passo; allenamento,,src\calculators\905\it.html
905,pasos-calorias,deportes,pt,0.11,tempo; passo; treino,,src\calculators\905\pt.html
906,ritmo-natacion,deportes,en,0.22,running; pace; training; fitness; training; fitness,,src\calculators\906\en.html
906,ritmo-natacion,deportes,de,0.19,pace; training; fitness; training; fitness,,src\calculators\906\de.html
906,ritmo-natacion,deportes,es,0.15,carrera; ritmo; entrenamiento; ritmo,,src\calculators\906\es.html
906,ritmo-natacion,deportes,fr,0.15,pace; training; training; entrainement,,src\calculators\906\fr.html
906,ritmo-natacion,deportes,it,0.22,pace; training; tempo; training; passo; allenamento,,src\calculators\906\it.html
906,ritmo-natacion,deportes,pt,0.22,pace; training; tempo; training; passo; treino,,src\calculators\906\pt.html
907,ritmo-ciclismo,deportes,en,0.22,running; pace; training; fitness; training; fitness,,src\calculators\907\en.html
907,ritmo-ciclismo,deportes,de,0.19,pace; training; fitness; training; fitness,,src\calculators\907\de.html
907,ritmo-ciclismo,deportes,es,0.15,carrera; ritmo; entrenamiento; ritmo,,src\calculators\907\es.html
907,ritmo-ciclismo,deportes,fr,0.15,pace; training; training; entrainement,,src\calculators\907\fr.html
907,ritmo-ciclismo,deportes,it,0.22,pace; training; tempo; training; passo; allenamento,,src\calculators\907\it.html
907,ritmo-ciclismo,deportes,pt,0.22,pace; training; tempo; training; passo; treino,,src\calculators\907\pt.html
908,imc-deportista,deportes,en,0.22,running; pace; training; fitness; training; fitness,,src\calculators\908\en.html
908,imc-deportista,deportes,de,0.15,training; fitness; training; fitness,,src\calculators\908\de.html
908,imc-deportista,deportes,es,0.19,carrera; ritmo; entrenamiento; tempo; ritmo,,src\calculators\908\es.html
908,imc-deportista,deportes,fr,0.04,entrainement,,src\calculators\908\fr.html
908,imc-deportista,deportes,it,0.11,tempo; passo; allenamento,,src\calculators\908\it.html
908,imc-deportista,deportes,pt,0.11,tempo; passo; treino,,src\calculators\908\pt.html
909,tiempo-pista,deportes,de,0.22,pace; training; race; fitness; training; fitness,,src\calculators\909\de.html
909,tiempo-pista,deportes,es,0.15,carrera; ritmo; entrenamiento; ritmo,,src\calculators\909\es.html
909,tiempo-pista,deportes,fr,0.11,pace; race; entrainement,,src\calculators\909\fr.html
909,tiempo-pista,deportes,it,0.19,pace; race; tempo; passo; allenamento,,src\calculators\909\it.html
909,tiempo-pista,deportes,pt,0.19,pace; race; tempo; passo; treino,,src\calculators\909\pt.html
910,fraction-calculator,matematicas,es,0.04,calcul,,src\calculators\910\es.html
911,slope-calculator,matematicas,es,0.04,calcul,,src\calculators\911\es.html
912,scientific-notation,matematicas,en,0.08,calculation; calcul,,src\calculators\912\en.html
912,scientific-notation,matematicas,de,0.08,calculation; calcul,,src\calculators\912\de.html
912,scientific-notation,matematicas,es,0.04,calcul,,src\calculators\912\es.html
912,scientific-notation,matematicas,fr,0.08,calculation; calcul,,src\calculators\912\fr.html
912,scientific-notation,matematicas,it,0.08,calculation; calcul,,src\calculators\912\it.html
912,scientific-notation,matematicas,pt,0.08,calculation; calcul,,src\calculators\912\pt.html
913,rounding-calculator,matematicas,en,0.08,calculation; calcul,,src\calculators\913\en.html
913,rounding-calculator,matematicas,de,0.08,calculation; calcul,,src\calculators\913\de.html
913,rounding-calculator,matematicas,es,0.04,calcul,,src\calculators\913\es.html
913,rounding-calculator,matematicas,fr,0.08,calculation; calcul,,src\calculators\913\fr.html
913,rounding-calculator,matematicas,it,0.08,calculation; calcul,,src\calculators\913\it.html
913,rounding-calculator,matematicas,pt,0.08,calculation; calcul,,src\calculators\913\pt.html
914,gcf-lcm-calculator,matematicas,en,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\914\en.html
914,gcf-lcm-calculator,matematicas,de,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\914\de.html
914,gcf-lcm-calculator,matematicas,es,0.04,calcul,,src\calculators\914\es.html
914,gcf-lcm-calculator,matematicas,fr,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\914\fr.html
914,gcf-lcm-calculator,matematicas,it,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\914\it.html
914,gcf-lcm-calculator,matematicas,pt,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\914\pt.html
915,prime-factorization,matematicas,en,0.08,theorem; calcul,,src\calculators\915\en.html
915,prime-factorization,matematicas,de,0.08,theorem; calcul,,src\calculators\915\de.html
915,prime-factorization,matematicas,es,0.04,calcul,,src\calculators\915\es.html
915,prime-factorization,matematicas,fr,0.08,theorem; calcul,,src\calculators\915\fr.html
915,prime-factorization,matematicas,it,0.08,theorem; calcul,,src\calculators\915\it.html
915,prime-factorization,matematicas,pt,0.08,theorem; calcul,,src\calculators\915\pt.html
916,circle-calculator,matematicas,en,0.24,formula; math; formula; calcul; formula; formula,,src\calculators\916\en.html
